 6.0 1.9363829
 6.0 4.713627
 6.0 1.9249712
 6.0 1.9781256
 6.0 4.606417
 6.0 1.9054512
 6.0 1.9009466
 6.0 4.6322436
 6.0 1.880826
 6.0 1.964912
 6.0 4.4403467
 6.0 1.9171631
 6.0 1.9760234
 6.0 5.2055306
 6.0 1.9616086
 6.0 1.8165601
 6.0 4.3832884
 6.0 1.8246684
 6.0 1.5883265
 6.0 4.576987
 6.0 1.8537983
 6.0 1.8021454
 6.0 4.269772
 6.0 1.8438882
 6.0 1.9177638
 6.0 4.1046033
 6.0 1.840885
 6.0 1.9976456
 6.0 4.357462
 6.0 2.004853
 6.0 2.0309796
 6.0 4.3439484
 7.0 1.9405872
 7.0 1.9489958
 7.0 4.6814938
 7.0 1.9267731
 7.0 1.9363829
 7.0 4.713627
 7.0 1.9249712
 7.0 1.9781256
 7.0 4.606417
 7.0 1.9054512
 7.0 1.9009466
 7.0 4.6322436
 7.0 1.880826
 7.0 1.964912
 7.0 4.4403467
 7.0 1.9171631
 7.0 1.9760234
 7.0 5.2055306
 7.0 1.9616086
 7.0 1.8165601
 7.0 4.3832884
 7.0 1.8246684
 7.0 1.5883265
 7.0 4.576987
 7.0 1.8537983
 7.0 1.8021454
 7.0 4.269772
 7.0 1.8438882
 7.0 1.9177638
 7.0 4.1046033
 7.0 1.840885
 7.0 1.9976456
 7.0 4.357462
 7.0 2.004853
 7.0 2.0309796
 7.0 4.3439484
 8.0 1.9405872
 8.0 1.9489958
 8.0 4.6814938
 8.0 1.9267731
 8.0 1.9363829
 8.0 4.713627
 8.0 1.9249712
 8.0 1.9781256
 8.0 4.606417
 8.0 1.9054512
 8.0 1.9009466
 8.0 4.6322436
 8.0 1.880826
 8.0 1.964912
 8.0 4.4403467
 8.0 1.9171631
 8.0 1.9760234
 8.0 5.2055306
 8.0 1.9616086
 8.0 1.8165601
 8.0 4.3832884
 8.0 1.8246684
 8.0 1.5883265
 8.0 4.576987
 8.0 1.8537983
 8.0 1.8021454
 8.0 4.269772
 8.0 1.8438882
 8.0 1.9177638
 8.0 4.1046033
 8.0 1.840885
 8.0 1.9976456
 8.0 4.357462
 8.0 2.004853
 8.0 2.0309796
 8.0 4.3439484
 9.0 1.9405872
 9.0 1.9489958
 9.0 4.6814938
 9.0 1.9267731
 9.0 1.9363829
 9.0 4.713627
 9.0 1.9249712
 9.0 1.9781256
 9.0 4.606417
 9.0 1.9054512
 9.0 1.9009466
 9.0 4.6322436
 9.0 1.880826
 9.0 1.964912
 9.0 4.4403467
 9.0 1.9171631
 9.0 1.9760234
 9.0 5.2055306
 9.0 1.9616086
 9.0 1.8165601
 9.0 4.3832884
 9.0 1.8246684
 9.0 1.5883265
 9.0 4.576987
 9.0 1.8537983
 9.0 1.8021454
 9.0 4.269772
 9.0 1.8438882
 9.0 1.9177638
 9.0 4.1046033
 9.0 1.840885
 9.0 1.9976456
 9.0 4.357462
 9.0 2.004853
 9.0 2.0309796
 9.0 4.3439484
 10.0 1.9405872
 10.0 1.9489958
 10.0 4.6814938
 10.0 1.9267731
 10.0 1.9363829
 10.0 4.713627
 10.0 1.9249712
 10.0 1.9781256
 10.0 4.606417
 10.0 1.9054512
 10.0 1.9009466
 10.0 4.6322436
 10.0 1.880826
 10.0 1.964912
 10.0 4.4403467
 10.0 1.9171631
 10.0 1.9760234
 10.0 5.2055306
 10.0 1.9616086
 10.0 1.8165601
 10.0 4.3832884
 10.0 1.8246684
 10.0 1.5883265
 10.0 4.576987
 10.0 1.8537983
 10.0 1.8021454
 10.0 4.269772
 10.0 1.8438882
 10.0 1.9177638
 10.0 4.1046033
 10.0 1.840885
 10.0 1.9976456
 10.0 4.357462
 10.0 2.004853
 10.0 2.0309796
 10.0 4.3439484
 11.0 1.9405872
 11.0 1.9489958
 11.0 4.6814938
 11.0 1.9267731
 11.0 1.9363829
 11.0 4.713627
 11.0 1.9249712
 11.0 1.9781256
 11.0 4.606417
 11.0 1.9054512
 11.0 1.9009466
 11.0 4.6322436
 11.0 1.880826
 11.0 1.964912
 11.0 4.4403467
 11.0 1.9171631
 11.0 1.9760234
 11.0 5.2055306
 11.0 1.9616086
 11.0 1.8165601
 11.0 4.3832884
 11.0 1.8246684
 11.0 1.5883265
 11.0 4.576987
 11.0 1.8537983
 11.0 1.8021454
 11.0 4.269772
 11.0 1.8438882
 11.0 1.9177638
 11.0 4.1046033
 11.0 1.840885
 11.0 1.9976456
 11.0 4.357462
 11.0 2.004853
 11.0 2.0309796
 11.0 4.3439484
 12.0 1.9405872
 12.0 1.9489958
 12.0 4.6814938
 12.0 1.9267731
 12.0 1.9363829
 12.0 4.713627
 12.0 1.9249712
 12.0 1.9781256
 12.0 4.606417
 12.0 1.9054512
 12.0 1.9009466
 12.0 4.6322436
 12.0 1.880826
 12.0 1.964912
 12.0 4.4403467
 12.0 1.9171631
 12.0 1.9760234
 12.0 5.2055306
 12.0 1.9616086
 12.0 1.8165601
 12.0 4.3832884
 12.0 1.8246684
 12.0 1.5883265
 12.0 4.576987
 12.0 1.8537983
 12.0 1.8021454
 12.0 4.269772
 12.0 1.8438882
 12.0 1.9177638
 12.0 4.1046033
 12.0 1.840885
 12.0 1.9976456
 12.0 4.357462
 12.0 2.004853
 12.0 2.0309796
 12.0 4.3439484
 13.0 1.9405872
 13.0 1.9489958
 13.0 4.6814938
 13.0 1.9267731
 13.0 1.9363829
 13.0 4.713627
 13.0 1.9249712
 13.0 1.9781256
 13.0 4.606417
 13.0 1.9054512
 13.0 1.9009466
 13.0 4.6322436
 13.0 1.880826
 13.0 1.964912
 13.0 4.4403467
 13.0 1.9171631
 13.0 1.9760234
 13.0 5.2055306
 13.0 1.9616086
 13.0 1.8165601
 13.0 4.3832884
 13.0 1.8246684
 13.0 1.5883265
 13.0 4.576987
 13.0 1.8537983
 13.0 1.8021454
 13.0 4.269772
 13.0 1.8438882
 13.0 1.9177638
 13.0 4.1046033
 13.0 1.840885
 13.0 1.9976456
 13.0 4.357462
 13.0 2.004853
 13.0 2.0309796
 13.0 4.3439484
 14.0 1.9405872
 14.0 1.9489958
 14.0 4.6814938
 14.0 1.9267731
 14.0 1.9363829
 14.0 4.713627
 14.0 1.9249712
 14.0 1.9781256
 14.0 4.606417
 14.0 1.9054512
 14.0 1.9009466
 14.0 4.6322436
 14.0 1.880826
 14.0 1.964912
 14.0 4.4403467
 14.0 1.9171631
 14.0 1.9760234
 14.0 5.2055306
 14.0 1.9616086
 14.0 1.8165601
 14.0 4.3832884
 14.0 1.8246684
 14.0 1.5883265
 14.0 4.576987
 14.0 1.8537983
 14.0 1.8021454
 14.0 4.269772
 14.0 1.8438882
 14.0 1.9177638
 14.0 4.1046033
 14.0 1.840885
 14.0 1.9976456
 14.0 4.357462
 14.0 2.004853
 14.0 2.0309796
 14.0 4.3439484
 15.0 1.9405872
 15.0 1.9489958
 15.0 4.6814938
 15.0 1.9267731
 15.0 1.9363829
 15.0 4.713627
 15.0 1.9249712
 15.0 1.9781256
 15.0 4.606417
 15.0 1.9054512
 15.0 1.9009466
 15.0 4.6322436
 15.0 1.880826
 15.0 1.964912
 15.0 4.4403467
 15.0 1.9171631
 15.0 1.9760234
 15.0 5.2055306
 15.0 1.9616086
 15.0 1.8165601
 15.0 4.3832884
 15.0 1.8246684
 15.0 1.5883265
 15.0 4.576987
 15.0 1.8537983
 15.0 1.8021454
 15.0 4.269772
 15.0 1.8438882
 15.0 1.9177638
 15.0 4.1046033
 15.0 1.840885
 15.0 1.9976456
 15.0 4.357462
 15.0 2.004853
 15.0 2.0309796
 15.0 4.3439484
 16.0 1.9405872
 16.0 1.9489958
 16.0 4.6814938
 16.0 1.9267731
 16.0 1.9363829
 16.0 4.713627
 16.0 1.9249712
 16.0 1.9781256
 16.0 4.606417
 16.0 1.9054512
 16.0 1.9009466
 16.0 4.6322436
 16.0 1.880826
 16.0 1.964912
 16.0 4.4403467
 16.0 1.9171631
 16.0 1.9760234
 16.0 5.2055306
 16.0 1.9616086
 16.0 1.8165601
 16.0 4.3832884
 16.0 1.8246684
 16.0 1.5883265
 16.0 4.576987
 16.0 1.8537983
 16.0 1.8021454
 16.0 4.269772
 16.0 1.8438882
 16.0 1.9177638
 16.0 4.1046033
 16.0 1.840885
 16.0 1.9976456
 16.0 4.357462
 16.0 2.004853
 16.0 2.0309796
 16.0 4.3439484
 17.0 1.9405872
 17.0 1.9489958
 17.0 4.6814938
 17.0 1.9267731
 17.0 1.9363829
 17.0 4.713627
 17.0 1.9249712
 17.0 1.9781256
 17.0 4.606417
 17.0 1.9054512
 17.0 1.9009466
 17.0 4.6322436
 17.0 1.880826
 17.0 1.964912
 17.0 4.4403467
 17.0 1.9171631
 17.0 1.9760234
 17.0 5.2055306
 17.0 1.9616086
 17.0 1.8165601
 17.0 4.3832884
 17.0 1.8246684
 17.0 1.5883265
 17.0 4.576987
 17.0 1.8537983
 17.0 1.8021454
 17.0 4.269772
 17.0 1.8438882
 17.0 1.9177638
 17.0 4.1046033
 17.0 1.840885
 17.0 1.9976456
 17.0 4.357462
 17.0 2.004853
 17.0 2.0309796
 17.0 4.3439484
 18.0 1.9405872
 18.0 1.9489958
 18.0 4.6814938
 18.0 1.9267731
 18.0 1.9363829
 18.0 4.713627
 18.0 1.9249712
 18.0 1.9781256
 18.0 4.606417
 18.0 1.9054512
 18.0 1.9009466
 18.0 4.6322436
 18.0 1.880826
 18.0 1.964912
 18.0 4.4403467
 18.0 1.9171631
 18.0 1.9760234
 18.0 5.2055306
 18.0 1.9616086
 18.0 1.8165601
 18.0 4.3832884
 18.0 1.8246684
 18.0 1.5883265
 18.0 4.576987
 18.0 1.8537983
 18.0 1.8021454
 18.0 4.269772
 18.0 1.8438882
 18.0 1.9177638
 18.0 4.1046033
 18.0 1.840885
 18.0 1.9976456
 18.0 4.357462
 18.0 2.004853
 18.0 2.0309796
 18.0 4.3439484
 19.0 1.9405872
 19.0 1.9489958
 19.0 4.6814938
 19.0 1.9267731
 19.0 1.9363829
 19.0 4.713627
 19.0 1.9249712
 19.0 1.9781256
 19.0 4.606417
 19.0 1.9054512
 19.0 1.9009466
 19.0 4.6322436
 19.0 1.880826
 19.0 1.964912
 19.0 4.4403467
 19.0 1.9171631
 19.0 1.9760234
 19.0 5.2055306
 19.0 1.9616086
 19.0 1.8165601
 19.0 4.3832884
 19.0 1.8246684
 19.0 1.5883265
 19.0 4.576987
 19.0 1.8537983
 19.0 1.8021454
 19.0 4.269772
 19.0 1.8438882
 19.0 1.9177638
 19.0 4.1046033
 19.0 1.840885
 19.0 1.9976456
 19.0 4.357462
 19.0 2.004853
 19.0 2.0309796
 19.0 4.3439484
 20.0 1.9405872
 20.0 1.9489958
 20.0 4.6814938
 20.0 1.9267731
 20.0 1.9363829
 20.0 4.713627
 20.0 1.9249712
 20.0 1.9781256
 20.0 4.606417
 20.0 1.9054512
 20.0 1.9009466
 20.0 4.6322436
 20.0 1.880826
 20.0 1.964912
 20.0 4.4403467
 20.0 1.9171631
 20.0 1.9760234
 20.0 5.2055306
 20.0 1.9616086
 20.0 1.8165601
 20.0 4.3832884
 20.0 1.8246684
 20.0 1.5883265
 20.0 4.576987
 20.0 1.8537983
 20.0 1.8021454
 20.0 4.269772
 20.0 1.8438882
 20.0 1.9177638
 20.0 4.1046033
 20.0 1.840885
 20.0 1.9976456
 20.0 4.357462
 20.0 2.004853
 20.0 2.0309796
 20.0 4.3439484
 21.0 1.9405872
 21.0 1.9489958
 21.0 4.6814938
 21.0 1.9267731
 21.0 1.9363829
 21.0 4.713627
 21.0 1.9249712
 21.0 1.9781256
 21.0 4.606417
 21.0 1.9054512
 21.0 1.9009466
 21.0 4.6322436
 21.0 1.880826
 21.0 1.964912
 21.0 4.4403467
 21.0 1.9171631
 21.0 1.9760234
 21.0 5.2055306
 21.0 1.9616086
 21.0 1.8165601
 21.0 4.3832884
 21.0 1.8246684
 21.0 1.5883265
 21.0 4.576987
 21.0 1.8537983
 21.0 1.8021454
 21.0 4.269772
 21.0 1.8438882
 21.0 1.9177638
 21.0 4.1046033
 21.0 1.840885
 21.0 1.9976456
 21.0 4.357462
 21.0 2.004853
 21.0 2.0309796
 21.0 4.3439484
 22.0 1.9405872
 22.0 1.9489958
 22.0 4.6814938
 22.0 1.9267731
 22.0 1.9363829
 22.0 4.713627
 22.0 1.9249712
 22.0 1.9781256
 22.0 4.606417
 22.0 1.9054512
 22.0 1.9009466
 22.0 4.6322436
 22.0 1.880826
 22.0 1.964912
 22.0 4.4403467
 22.0 1.9171631
 22.0 1.9760234
 22.0 5.2055306
 22.0 1.9616086
 22.0 1.8165601
 22.0 4.3832884
 22.0 1.8246684
 22.0 1.5883265
 22.0 4.576987
 22.0 1.8537983
 22.0 1.8021454
 22.0 4.269772
 22.0 1.8438882
 22.0 1.9177638
 22.0 4.1046033
 22.0 1.840885
 22.0 1.9976456
 22.0 4.357462
 22.0 2.004853
 22.0 2.0309796
 22.0 4.3439484
 23.0 1.9405872
 23.0 1.9489958
 23.0 4.6814938
 23.0 1.9267731
 23.0 1.9363829
 23.0 4.713627
 23.0 1.9249712
 23.0 1.9781256
 23.0 4.606417
 23.0 1.9054512
 23.0 1.9009466
 23.0 4.6322436
 23.0 1.880826
 23.0 1.964912
 23.0 4.4403467
 23.0 1.9171631
 23.0 1.9760234
 23.0 5.2055306
 23.0 1.9616086
 23.0 1.8165601
 23.0 4.3832884
 23.0 1.8246684
 23.0 1.5883265
 23.0 4.576987
 23.0 1.8537983
 23.0 1.8021454
 23.0 4.269772
 23.0 1.8438882
 23.0 1.9177638
 23.0 4.1046033
 23.0 1.840885
 23.0 1.9976456
 23.0 4.357462
 23.0 2.004853
 23.0 2.0309796
 23.0 4.3439484
 24.0 1.9405872
 24.0 1.9489958
 24.0 4.6814938
 24.0 1.9267731
 24.0 1.9363829
 24.0 4.713627
 24.0 1.9249712
 24.0 1.9781256
 24.0 4.606417
 24.0 1.9054512
 24.0 1.9009466
 24.0 4.6322436
 24.0 1.880826
 24.0 1.964912
 24.0 4.4403467
 24.0 1.9171631
 24.0 1.9760234
 24.0 5.2055306
 24.0 1.9616086
 24.0 1.8165601
 24.0 4.3832884
 24.0 1.8246684
 24.0 1.5883265
 24.0 4.576987
 24.0 1.8537983
 24.0 1.8021454
 24.0 4.269772
 24.0 1.8438882
 24.0 1.9177638
 24.0 4.1046033
 24.0 1.840885
 24.0 1.9976456
 24.0 4.357462
 24.0 2.004853
 24.0 2.0309796
 24.0 4.3439484
 25.0 1.9405872
 25.0 1.9489958
 25.0 4.6814938
 25.0 1.9267731
 25.0 1.9363829
 25.0 4.713627
 25.0 1.9249712
 25.0 1.9781256
 25.0 4.606417
 25.0 1.9054512
 25.0 1.9009466
 25.0 4.6322436
 25.0 1.880826
 25.0 1.964912
 25.0 4.4403467
 25.0 1.9171631
 25.0 1.9760234
 25.0 5.2055306
 25.0 1.9616086
 25.0 1.8165601
 25.0 4.3832884
 25.0 1.8246684
 25.0 1.5883265
 25.0 4.576987
 25.0 1.8537983
 25.0 1.8021454
 25.0 4.269772
 25.0 1.8438882
 25.0 1.9177638
 25.0 4.1046033
 25.0 1.840885
 25.0 1.9976456
 25.0 4.357462
 25.0 2.004853
 25.0 2.0309796
 25.0 4.3439484
 26.0 1.9405872
 26.0 1.9489958
 26.0 4.6814938
 26.0 1.9267731
 26.0 1.9363829
 26.0 4.713627
 26.0 1.9249712
 26.0 1.9781256
 26.0 4.606417
 26.0 1.9054512
 26.0 1.9009466
 26.0 4.6322436
 26.0 1.880826
 26.0 1.964912
 26.0 4.4403467
 26.0 1.9171631
 26.0 1.9760234
 26.0 5.2055306
 26.0 1.9616086
 26.0 1.8165601
 26.0 4.3832884
 26.0 1.8246684
 26.0 1.5883265
 26.0 4.576987
 26.0 1.8537983
 26.0 1.8021454
 26.0 4.269772
 26.0 1.8438882
 26.0 1.9177638
 26.0 4.1046033
 26.0 1.840885
 26.0 1.9976456
 26.0 4.357462
 26.0 2.004853
 26.0 2.0309796
 26.0 4.3439484
 27.0 1.9405872
 27.0 1.9489958
 27.0 4.6814938
 27.0 1.9267731
 27.0 1.9363829
 27.0 4.713627
 27.0 1.9249712
 27.0 1.9781256
 27.0 4.606417
 27.0 1.9054512
 27.0 1.9009466
 27.0 4.6322436
 27.0 1.880826
 27.0 1.964912
 27.0 4.4403467
 27.0 1.9171631
 27.0 1.9760234
 27.0 5.2055306
 27.0 1.9616086
 27.0 1.8165601
 27.0 4.3832884
 27.0 1.8246684
 27.0 1.5883265
 27.0 4.576987
 27.0 1.8537983
 27.0 1.8021454
 27.0 4.269772
 27.0 1.8438882
 27.0 1.9177638
 27.0 4.1046033
 27.0 1.840885
 27.0 1.9976456
 27.0 4.357462
 27.0 2.004853
 27.0 2.0309796
 27.0 4.3439484
 28.0 1.9405872
 28.0 1.9489958
 28.0 4.6814938
 28.0 1.9267731
 28.0 1.9363829
 28.0 4.713627
 28.0 1.9249712
 28.0 1.9781256
 28.0 4.606417
 28.0 1.9054512
 28.0 1.9009466
 28.0 4.6322436
 28.0 1.880826
 28.0 1.964912
 28.0 4.4403467
 28.0 1.9171631
 28.0 1.9760234
 28.0 5.2055306
 28.0 1.9616086
 28.0 1.8165601
 28.0 4.3832884
 28.0 1.8246684
 28.0 1.5883265
 28.0 4.576987
 28.0 1.8537983
 28.0 1.8021454
 28.0 4.269772
 28.0 1.8438882
 28.0 1.9177638
 28.0 4.1046033
 28.0 1.840885
 28.0 1.9976456
 28.0 4.357462
 28.0 2.004853
 28.0 2.0309796
 28.0 4.3439484
 29.0 1.9405872
 29.0 1.9489958
 29.0 4.6814938
 29.0 1.9267731
 29.0 1.9363829
 29.0 4.713627
 29.0 1.9249712
 29.0 1.9781256
 29.0 4.606417
 29.0 1.9054512
 29.0 1.9009466
 29.0 4.6322436
 29.0 1.880826
 29.0 1.964912
 29.0 4.4403467
 29.0 1.9171631
 29.0 1.9760234
 29.0 5.2055306
 29.0 1.9616086
 29.0 1.8165601
 29.0 4.3832884
 29.0 1.8246684
 29.0 1.5883265
 29.0 4.576987
 29.0 1.8537983
 29.0 1.8021454
 29.0 4.269772
 29.0 1.8438882
 29.0 1.9177638
 29.0 4.1046033
 29.0 1.840885
 29.0 1.9976456
 29.0 4.357462
 29.0 2.004853
 29.0 2.0309796
 29.0 4.3439484
 30.0 1.9405872
 30.0 1.9489958
 30.0 4.6814938
 30.0 1.9267731
 30.0 1.9363829
 30.0 4.713627
 30.0 1.9249712
 30.0 1.9781256
 30.0 4.606417
 30.0 1.9054512
 30.0 1.9009466
 30.0 4.6322436
 30.0 1.880826
 30.0 1.964912
 30.0 4.4403467
 30.0 1.9171631
 30.0 1.9760234
 30.0 5.2055306
 30.0 1.9616086
 30.0 1.8165601
 30.0 4.3832884
 30.0 1.8246684
 30.0 1.5883265
 30.0 4.576987
 30.0 1.8537983
 30.0 1.8021454
 30.0 4.269772
 30.0 1.8438882
 30.0 1.9177638
 30.0 4.1046033
 30.0 1.840885
 30.0 1.9976456
 30.0 4.357462
 30.0 2.004853
 30.0 2.0309796
 30.0 4.3439484
 31.0 1.9405872
 31.0 1.9489958
 31.0 4.6814938
 31.0 1.9267731
 31.0 1.9363829
 31.0 4.713627
 31.0 1.9249712
 31.0 1.9781256
 31.0 4.606417
 31.0 1.9054512
 31.0 1.9009466
 31.0 4.6322436
 31.0 1.880826
 31.0 1.964912
 31.0 4.4403467
 31.0 1.9171631
 31.0 1.9760234
 31.0 5.2055306
 31.0 1.9616086
 31.0 1.8165601
 31.0 4.3832884
 31.0 1.8246684
 31.0 1.5883265
 31.0 4.576987
 31.0 1.8537983
 31.0 1.8021454
 31.0 4.269772
 31.0 1.8438882
 31.0 1.9177638
 31.0 4.1046033
 31.0 1.840885
 31.0 1.9976456
 31.0 4.357462
 31.0 2.004853
 31.0 2.0309796
 31.0 4.3439484
 32.0 1.9405872
 32.0 1.9489958
 32.0 4.6814938
 32.0 1.9267731
 32.0 1.9363829
 32.0 4.713627
 32.0 1.9249712
 32.0 1.9781256
 32.0 4.606417
 32.0 1.9054512
 32.0 1.9009466
 32.0 4.6322436
 32.0 1.880826
 32.0 1.964912
 32.0 4.4403467
 32.0 1.9171631
 32.0 1.9760234
 32.0 5.2055306
 32.0 1.9616086
 32.0 1.8165601
 32.0 4.3832884
 32.0 1.8246684
 32.0 1.5883265
 32.0 4.576987
 32.0 1.8537983
 32.0 1.8021454
 32.0 4.269772
 32.0 1.8438882
 32.0 1.9177638
 32.0 4.1046033
 32.0 1.840885
 32.0 1.9976456
 32.0 4.357462
 32.0 2.004853
 32.0 2.0309796
 32.0 4.3439484
 33.0 1.9405872
 33.0 1.9489958
 33.0 4.6814938
 33.0 1.9267731
 33.0 1.9363829
 33.0 4.713627
 33.0 1.9249712
 33.0 1.9781256
 33.0 4.606417
 33.0 1.9054512
 33.0 1.9009466
 33.0 4.6322436
 33.0 1.880826
 33.0 1.964912
 33.0 4.4403467
 33.0 1.9171631
 33.0 1.9760234
 33.0 5.2055306
 33.0 1.9616086
 33.0 1.8165601
 33.0 4.3832884
 33.0 1.8246684
 33.0 1.5883265
 33.0 4.576987
 33.0 1.8537983
 33.0 1.8021454
 33.0 4.269772
 33.0 1.8438882
 33.0 1.9177638
 33.0 4.1046033
 33.0 1.840885
 33.0 1.9976456
 33.0 4.357462
 33.0 2.004853
 33.0 2.0309796
 33.0 4.3439484
 34.0 1.9405872
 34.0 1.9489958
 34.0 4.6814938
 34.0 1.9267731
 34.0 1.9363829
 34.0 4.713627
 34.0 1.9249712
 34.0 1.9781256
 34.0 4.606417
 34.0 1.9054512
 34.0 1.9009466
 34.0 4.6322436
 34.0 1.880826
 34.0 1.964912
 34.0 4.4403467
 34.0 1.9171631
 34.0 1.9760234
 34.0 5.2055306
 34.0 1.9616086
 34.0 1.8165601
 34.0 4.3832884
 34.0 1.8246684
 34.0 1.5883265
 34.0 4.576987
 34.0 1.8537983
 34.0 1.8021454
 34.0 4.269772
 34.0 1.8438882
 34.0 1.9177638
 34.0 4.1046033
 34.0 1.840885
 34.0 1.9976456
 34.0 4.357462
 34.0 2.004853
 34.0 2.0309796
 34.0 4.3439484
 35.0 1.9405872
 35.0 1.9489958
 35.0 4.6814938
 35.0 1.9267731
 35.0 1.9363829
 35.0 4.713627
 35.0 1.9249712
 35.0 1.9781256
 35.0 4.606417
 35.0 1.9054512
 35.0 1.9009466
 35.0 4.6322436
 35.0 1.880826
 35.0 1.964912
 35.0 4.4403467
 35.0 1.9171631
 35.0 1.9760234
 35.0 5.2055306
 35.0 1.9616086
 35.0 1.8165601
 35.0 4.3832884
 35.0 1.8246684
 35.0 1.5883265
 35.0 4.576987
 35.0 1.8537983
 35.0 1.8021454
 35.0 4.269772
 35.0 1.8438882
 35.0 1.9177638
 35.0 4.1046033
 35.0 1.840885
 35.0 1.9976456
 35.0 4.357462
 35.0 2.004853
 35.0 2.0309796
 35.0 4.3439484
 36.0 1.9405872
 36.0 1.9489958
 36.0 4.6814938
 36.0 1.9267731
 36.0 1.9363829
 36.0 4.713627
 36.0 1.9249712
 36.0 1.9781256
 36.0 4.606417
 36.0 1.9054512
 36.0 1.9009466
 36.0 4.6322436
 36.0 1.880826
 36.0 1.964912
 36.0 4.4403467
 36.0 1.9171631
 36.0 1.9760234
 36.0 5.2055306
 36.0 1.9616086
 36.0 1.8165601
 36.0 4.3832884
 36.0 1.8246684
 36.0 1.5883265
 36.0 4.576987
 36.0 1.8537983
 36.0 1.8021454
 36.0 4.269772
 36.0 1.8438882
 36.0 1.9177638
 36.0 4.1046033
 36.0 1.840885
 36.0 1.9976456
 36.0 4.357462
 36.0 2.004853
 36.0 2.0309796
 36.0 4.3439484
 37.0 1.9405872
 37.0 1.9489958
 37.0 4.6814938
 37.0 1.9267731
 37.0 1.9363829
 37.0 4.713627
